folder,file_name,prediction,reference
NEURAL-2,84-1_2237.538_4.0.wav, But he has one son who's got three wonderful children.,but he he has one son who's got three wonderful children
NEURAL-2,84-1_2242.058_2.84.wav, they live in in North Jersey,and they live in in north jersey
NEURAL-2,84-1_2245.216_14.64.wav," So my friend who's now widowed has fixed up a place, I think in the 50s or 60s in New York.",so my my friend who's now widowed is has has fixed up a place i think in the fifties or sixties in new york city
NEURAL-2,84-1_2260.677_6.594.wav, So I know that's where the party is going to be because the apartment is apparently finished now.,so i know that's where the party's gonna be because the apartment is apparently finished now
NEURAL-2,84-1_2267.297_1.81.wav, He's been working on it for a couple of years.,he's been working on it for a couple years
NEURAL-2,84-1_2290.78_3.59.wav," Well, interestingly enough, I had one for lunch.",oh interestingly enough i had one for lunch
NEURAL-2,84-1_2296.1_4.56.wav, I like it once in a while.,i like it once in a while
NEURAL-2,84-1_2300.734_16.34.wav, One of the people who was part of the group from Lutece is a fellow from the class of 65 or 66.,who one of the people who's part of the group from lutece is a fellow from the class of sixty five or sixty six
NEURAL-2,84-1_2317.101_4.2.wav, And he has a peanut butter and jelly sandwich every day for lunch.,and he has a peanut butter and jelly sandwich every day for lunch
NEURAL-2,84-1_2321.761_2.78.wav, what you do is you take two pieces of bread and,but what you do is you take two pieces of bread
NEURAL-2,84-1_2325.321_9.159.wav, I have my bread in the freezer because I only use a certain amount of it every day.,i have my bread in the freezer because i only use a certain amount of it every day
NEURAL-2,84-1_2335.061_1.789.wav, So I take the pieces of bread out.,so i take the pieces of bread out
NEURAL-2,84-1_2336.89_7.96.wav, they come to room temperature,i i i they come to room temperature
NEURAL-2,84-1_2347.07_2.92.wav, Then I have a special peanut butter that I use.,then i have a special peanut butter that i use
NEURAL-2,84-1_2350.01_1.08.wav, you ever been to Costco,have you ever been to costco
NEURAL-2,84-1_2353.6_1.85.wav," Well, the peanut butter there is natural.",well the peanut butter there is natural
NEURAL-2,84-1_2356.05_2.9.wav, So that's the peanut butter I buy.,so that's the peanut butter i buy
NEURAL-2,84-1_2359.35_3.68.wav, And we have a few jars of that around.,and we have a few jars of that around
NEURAL-2,84-1_2363.63_3.48.wav," So I would open the jar, take some peanut butter,",so i would open the jar take some peanut butter
NEURAL-2,84-1_2367.83_2.504.wav, And then I would take different kinds of jelly,and then i would take different kinds of jelly
NEURAL-2,84-1_2370.434_9.058.wav," But right now I'm on a kick where I have, it's like blueberry, strawberry and raspberry together in a mix.",but right now i'm on on a kick where i have blueberry strawberry and raspberry together in a mix
NEURAL-2,84-1_2380.014_1.86.wav, I put that on the sandwich,and i put that on the sandwich
NEURAL-2,84-1_2382.514_2.34.wav, Then I close the sandwich.,then i close the sandwich
NEURAL-2,84-1_2385.454_3.553.wav, and you can either cut it in half or leave it whole.,and you can either cut it in half or leave it whole
NEURAL-2,84-1_2389.007_2.9.wav," And for some stupid reason, I always leave it all.",and for some stupid reason i always leave it whole
NEURAL-2,84-1_2392.387_1.62.wav, And I had what was a nice sandwich.,and i had what was a nice sandwich
NEURAL-2,84-1_2394.347_5.34.wav, So I had that about 1.30 as I was preparing for my 2 o'clock call.,so i had that about one thirty as i was preparing for my two o'clock call
NEURAL-2,84-1_2413.71_5.31.wav," Well, laundry is something I still try to do, but I think my wife probably does more of it.",well laundry is something i still try to do but i think my wife probably does more of it
NEURAL-2,84-1_2420.092_4.906.wav, I would choose what kind of temperature I would want it.,so i would choose what kind of temperature i would want it
NEURAL-2,84-1_2424.998_6.36.wav, But typically I would choose cold water because most of the stuff I need to watch is cold water.,but typically i would choose cold water because most of the stuff i need to wash is cold water
NEURAL-2,84-1_2431.958_3.042.wav," So I would, in the special, we have a machine",so we have a machine
NEURAL-2,84-1_2435.278_2.14.wav, we live in an apartment,now we live in a an apartment
NEURAL-2,84-1_2437.656_7.8.wav, we live in an area that used to be that was where we have to buy the condominium,we live in an area that was where we hafta buy the condominium
NEURAL-2,84-1_2446.076_9.42.wav," But because we're getting ready to move next year, we sold our condominium and we moved into a rental unit in the same building.",but because we're getting ready to move next year we sold our condominium and we moved into a rental unit in the same building
NEURAL-2,84-1_2455.617_4.36.wav, So we would get the water set,so we would get the water set
NEURAL-2,84-1_2461.32_13.017.wav," we would, once the water set, it's a machine that it comes out on the side",once the water set it's a machine that it it it comes out on the side
NEURAL-2,84-1_2474.39_1.33.wav, So there's nothing on the top.,so there's nothing on the top
NEURAL-2,84-1_2476.55_1.89.wav, So we have to load the washer.,so we hafta load the washer
NEURAL-2,84-1_2479.39_8.06.wav, And then we put the laundry detergent in it and started,and then we put the the laundry detergent in it and start it running
NEURAL-2,84-1_2487.48_6.74.wav, and you can see it from the... We can see it from the...,we can see it from the outside
NEURAL-2,84-1_2495.135_8.325.wav, It's something that is easy to see from the floor.,it's something that is easy to see from the floor
NEURAL-2,84-1_2504.52_2.52.wav, so we put it on watch,and so we put it on washq
NEURAL-2,84-1_2507.302_4.58.wav, And it usually lasts for some reason for an hour and five minutes.,and it usually lasts for some reason for an hour and five minutes
NEURAL-2,84-1_2512.062_3.808.wav," But after an hour and five minutes, the wash is done",but after an hour and five minutes the wash is done
NEURAL-2,84-1_2515.962_6.0.wav," if we have particular clothes that need to be put on the line, we would typically put it on the line",and if we have particular clothes that need to be put on a line we would typically put it on the line
NEURAL-2,84-1_2522.162_4.18.wav, the rest of it would go into the dryer where it would dry,and the rest of it would go into the dryer where it would dry
NEURAL-2,84-1_2526.352_8.24.wav, then it would be ready to be folded and put in a couple of drawers that we use for for um laundry,and then it would be ready to be folded and put in the couple of drawers that we use for for laundry
NEURAL-2,84-1_2535.332_2.932.wav, My wife has quite a few more than I do.,my wife has quite a few more than i do
NEURAL-2,84-1_2538.264_8.158.wav, But it's a place where we can put our stuff and use it as we need to.,but it's a place where we can put our stuff and use it as we need to
NEURAL-2,84-1_2557.42_3.87.wav," Well, you have to understand that now I have, it takes me a while.",well you hafta understand that now it takes me a while
NEURAL-2,84-1_2562.42_5.82.wav, so I usually get up in the morning,so i usually get up in the morning
NEURAL-2,84-1_2568.47_8.6.wav, I will put on my under,and i will put on my underwear
NEURAL-2,84-1_2578.86_3.09.wav, And then I would put on my shirt,and then i would put on my shirt
NEURAL-2,84-1_2583.37_2.06.wav, I would put on my socks,and i would put on my socks
NEURAL-2,84-1_2586.38_6.68.wav, And then I would lie in bed for a little bit and do some exercise because exercise is very important to me.,and then i would lie in bed for a little bit and do some exercise because exercise is very important to me
NEURAL-2,84-1_2593.52_9.62.wav," especially even though I'm nearly more than three years out, it's still important for me to get some exercise in every day.",especially even though i'm nearly more than three years out it's still important for me to to get some exercise in every day
NEURAL-2,84-1_2603.74_0.96.wav, I do that,so i do that
NEURAL-2,84-1_2604.776_5.64.wav," And then I will typically, once that is done, I'll turn on the TV.",and then i will typically once that is done i'll turn on the tv
NEURAL-2,84-1_2610.876_6.2.wav," and I'll get dressed the rest of my way, which includes, you know, my socks.",and i'll get dressed the rest of my way which includes you know my socks
NEURAL-2,84-1_2617.536_4.7.wav, you haven't seen this but I wear a brace on my right foot,and you haven't seen this but i wear a brace on my right foot
NEURAL-2,84-1_2622.416_1.873.wav, So I put that on as well.,so i put that on as well
NEURAL-2,84-1_2624.77_4.28.wav, And I start my day.,and i i start my day
NEURAL-2,84-2_12.09_1.1.wav, My favorite holiday?,my favorite holiday
NEURAL-2,84-2_13.79_9.28.wav," It's easily Thanksgiving because I have a very small family, but usually the family comes as well as my two sons.",it's easily thanksgiving because i have a very small family but usually the family comes as well as my two sons
